Timestamp,Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2),Strain (με),Temp (°C),Condition Label
2025-04-19 00:00:20,0.4396946306764662,0.1568506464106498,9.815993263026634,124.0052349947766,28.25490488212081,0
2025-04-19 00:00:21,-0.0677328901459606,-0.1721100011815736,9.83773769379582,90.73677275829202,22.86447604467412,0
2025-04-19 00:00:22,0.1951496546939649,-0.0073063776782948,9.946065859583866,151.77146785767997,21.96895011736965,2
2025-04-19 00:00:23,-0.427424455864037,0.6426811075835591,9.679117960088089,,26.17538449719791,0
2025-04-19 00:00:24,-0.1633148173575548,0.5182629510302134,9.508048784417918,62.60516600609159,23.982035408058845,0
2025-04-19 00:00:25,0.0332767769129598,0.1308971009022096,9.82838495447537,92.2295844963398,24.52264370838607,0
2025-04-19 00:00:26,-0.3452980732266908,0.01140104345046,9.990051118151086,103.80847779850116,23.828265432803327,0
2025-04-19 00:00:27,0.1127094055037015,0.0360093980154783,9.933894635293944,108.98437442570068,24.61029978884873,0
2025-04-19 00:00:28,-0.1801916069756415,0.1840553918191249,9.830965941527465,89.80386613618235,27.39780716814451,0
2025-04-19 00:00:29,-0.087508124937983,-0.3068377695595216,9.760836381436796,100.68882023411685,26.203192687927174,0
2025-04-19 00:00:30,-0.180511983668819,-0.0772129612270035,9.890712259663731,50.23345293174021,26.293335267830464,0
2025-04-19 00:00:31,0.5556834553526813,-0.5005752221632768,9.712645380029551,86.83503175332304,22.87565941631103,0
2025-04-19 00:00:32,-0.0040491674213801,0.1197669367815837,9.857635776935622,109.07017425108936,23.273269395170697,0
2025-04-19 00:00:33,-0.0875670733749884,0.1941587819108223,9.860547015916664,110.3541193149064,20.741382010771854,1
2025-04-19 00:00:34,0.2467634736309567,-0.1449559386898121,9.916020990749889,101.17968443179194,23.785928768375868,0
2025-04-19 00:00:35,-0.3662530949913066,0.4721960289870098,10.085966003891109,108.93745001605396,26.435054779578486,0
2025-04-19 00:00:36,0.5905586377309183,-0.3677296989007023,9.849241596717878,153.1490159828447,26.633001304751456,2
2025-04-19 00:00:37,-0.1091398551718832,-0.439312464062946,9.75910363742925,163.40927541993142,27.21687982260744,2
2025-04-19 00:00:38,-0.3984558146695291,0.0673355455679916,9.8074425687808,80.74534869430775,24.96654957442292,0
2025-04-19 00:00:39,0.059058370760737,0.3141294907836463,9.63309240951109,95.86777440607906,23.96667168613689,0
2025-04-19 00:00:40,0.3957224601954797,0.5051783074373606,9.740528686891096,142.20432339178444,25.307138323602675,1
2025-04-19 00:00:41,0.3024229204819986,-0.137665278860682,9.76907175618869,133.1394592193687,26.14881741922092,1
2025-04-19 00:00:42,0.3354325513607517,0.3236042500293887,9.75759116020654,148.2693746087213,,2
2025-04-19 00:00:43,0.0858455238176516,-0.0115525408502121,9.825235487203372,134.48432808581586,25.44947153175602,1
2025-04-19 00:00:44,-0.4435565971102282,-0.0517881899822458,9.72775800676178,114.29219581273236,26.398652306432,0
2025-04-19 00:00:45,-0.2159532625184126,0.2650979812460017,9.922103066732449,59.00117442845044,24.377349566554944,0
2025-04-19 00:00:46,-0.1381916312879362,0.1956968635240258,9.81002070649182,123.18148129911796,26.05105091818088,0
2025-04-19 00:00:47,0.3171366678656747,-0.4729176470952748,9.809069967886138,93.27490522637856,29.221981666708828,0
2025-04-19 00:00:48,0.1030854868705384,0.4429621049177687,9.777210528348707,108.5097986648046,24.843485810519663,0
2025-04-19 00:00:49,-0.5289120466088202,0.4140274062442354,9.825519068385898,123.94493847290455,25.589960575007986,0
2025-04-19 00:00:50,0.0972251908184385,-0.1876688104528588,9.892509826466764,72.56652605539068,23.892914374507917,0
2025-04-19 00:00:51,0.043423467602132,0.1187410600312227,9.723286978428913,115.81117995144906,25.271876743903075,1
2025-04-19 00:00:52,-0.2030766000917876,0.1482090558848216,9.744188351092475,94.2290260824859,25.690407437473457,0
2025-04-19 00:00:53,0.1835028866522603,0.0782021297471721,9.779627397122336,84.32492957751143,25.292263510405206,0
2025-04-19 00:00:54,0.3092998567487853,-0.165091546153626,9.67541290765268,134.69873151673616,23.470457020436715,0
2025-04-19 00:00:55,,-0.2014870103814154,9.72807421402785,82.86455812346415,25.30954265698817,0
2025-04-19 00:00:56,0.1301245962532409,-0.0076662212974335,9.762377912645537,118.88906441026266,27.193293908076456,1
2025-04-19 00:00:57,-0.0927637127553643,0.3518187057778094,9.897438918071272,104.08778063205952,25.67295364677179,0
2025-04-19 00:00:58,0.834816022057937,0.1630800463783297,9.836256132900193,135.95700947847823,27.511354107307376,2
2025-04-19 00:00:59,0.2926635381367077,-0.1111842996258317,9.829358991136756,92.08638576487472,24.644482044981057,0
2025-04-19 00:01:00,-0.1437522713535869,0.2315096131945034,9.895089796216798,106.3490652250035,26.124850359135564,0
2025-04-19 00:01:01,-0.0556976929991451,-0.8545627861890226,9.79626282116006,93.34279191234978,25.41890175732479,0
2025-04-19 00:01:02,-0.3319004922018084,0.344629710111631,9.84904648499289,98.13226282200104,23.57363390546915,0
2025-04-19 00:01:03,-0.3892831808185979,-0.5219141336334299,9.799677824706752,119.41335775103258,25.477781507198312,1
2025-04-19 00:01:04,0.2437577467182594,-0.1087322824209396,9.836536234939963,69.71059381638466,23.51245500483953,0
2025-04-19 00:01:05,0.5707710862459899,,9.751724134238842,136.43186422678477,24.05067958767281,1
2025-04-19 00:01:06,-0.0216030364741001,-0.3884044427162717,9.566118284172358,135.09866143294482,25.28399246093856,0
2025-04-19 00:01:07,0.7713626258081157,0.3482480362135558,9.79657208378137,130.36803261566877,25.445866410070185,1
2025-04-19 00:01:08,0.1084908075142902,-0.1403103603935674,9.952274813609996,104.50528234495098,23.216151302384308,0
2025-04-19 00:01:09,-0.016602093045508,0.1039511645192147,9.90262154022416,143.85445510233717,26.580978656774317,1
2025-04-19 00:01:10,0.1084186816525241,-0.0140761736637552,9.906539748459116,74.61339006906601,25.85800941745071,0
2025-04-19 00:01:11,0.4614109699397907,0.1431122481669364,,134.0502931625921,23.942907346583677,0
2025-04-19 00:01:12,-0.0107478117329854,0.0230465673180766,9.818865759096145,104.04657592845604,22.693622805326235,0
2025-04-19 00:01:13,1.1900366111549334,-0.3848976672565709,9.82973157074056,192.6371379817822,26.503614332354157,2
2025-04-19 00:01:14,-0.7859235312269233,0.298880045834142,9.748234810456566,85.33934008952022,24.33108442920826,0
2025-04-19 00:01:15,0.2465707513125671,-0.1481269749483937,9.778392714397295,136.3612384511565,25.16971068557953,0
2025-04-19 00:01:16,0.2480105120570488,-0.4669745695979252,9.871577114977114,145.50310988069566,,1
2025-04-19 00:01:17,-0.0897022051397602,-0.1284345482897737,9.930388443716884,111.06080171704716,21.988814708882487,0
2025-04-19 00:01:18,0.0275282329606506,0.4502279371902932,9.7960553724319,104.68048908706297,24.41747959254826,0
2025-04-19 00:01:19,-0.5962706743802678,0.2550665226340478,9.76498107351486,95.029427638511,24.54157133339753,0
2025-04-19 00:01:20,-0.0659015663512535,-0.1045956403223577,9.81005279588566,124.01063316947744,25.95049153716109,0
2025-04-19 00:01:21,0.4387694450798934,-0.1047773112955286,9.870120674892911,162.80719739696093,23.735044322191985,2
2025-04-19 00:01:22,0.7117845342833502,-0.0964905153652147,9.665614518386649,90.65860592825696,27.51801201005885,1
2025-04-19 00:01:23,-0.1554810654820942,,9.580381904686275,77.65627076585994,22.13253917402237,0
2025-04-19 00:01:24,0.0945007185673341,0.114580635669466,9.754946315050844,156.28308495614505,,2
2025-04-19 00:01:25,-0.1505271130753609,0.1290124941573208,9.687928757408583,106.1999796633111,24.663521543682844,0
2025-04-19 00:01:26,0.2746206353106222,0.3090850362095526,9.75918598023527,98.86823022200208,26.28937730851533,0
2025-04-19 00:01:27,0.0986253328979053,0.071636747707954,9.795221968118254,124.37941579587326,25.1197022260881,0
2025-04-19 00:01:28,-0.1589280611301116,,9.7646751590977,60.97796271922751,26.709333304038203,0
2025-04-19 00:01:29,0.1539802299340068,-0.0589049547254934,9.955246753447074,102.8717587301032,24.418957053170782,0
2025-04-19 00:01:30,0.2791591968865393,-0.0214803778242191,9.842674476460232,123.6404154922569,24.21945059199818,2
2025-04-19 00:01:31,0.4939654026499721,-0.0111666709529524,9.840047435961084,145.19424590968336,27.130756430906597,1
2025-04-19 00:01:32,-0.2106159281632057,0.2182888630910939,9.87222071440434,98.11082571115996,24.829779031176788,0
2025-04-19 00:01:33,-0.0982986439793304,0.0155837657421898,9.696116688221924,108.39219944048236,25.33233771043632,0
2025-04-19 00:01:34,0.1092269121647825,0.2197920231646737,9.913911178742028,112.72234078820468,26.852127871067196,1
2025-04-19 00:01:35,-0.1620189219101184,-0.0242149740325746,9.802423571346454,185.589298633155,25.05052261123902,2
2025-04-19 00:01:36,0.2291466046461757,0.0235905570948271,9.87704806172412,150.83449328117703,25.893236346458885,1
2025-04-19 00:01:37,0.0783165816539668,-0.5994602053596323,9.702814276695984,111.67088606023776,24.115157865305665,0
2025-04-19 00:01:38,0.0340870909474137,0.2748983024107444,9.654624123398394,127.4096550627312,24.80174596653344,1
2025-04-19 00:01:39,-0.070376140012544,0.1039465427693978,9.891788965802505,111.59714570590263,25.108418448076435,0
