timestamp,zone_id,node_id,tilt_x_deg,tilt_y_deg,displacement_mm,strain_ue,vibration_amp,risk_level,tilt_composite_deg,tilt_composite_deg_mean_5s,tilt_composite_deg_std_5s,tilt_composite_deg_roc_5s,displacement_mm_mean_5s,displacement_mm_std_5s,displacement_mm_roc_5s,strain_ue_mean_5s,strain_ue_std_5s,strain_ue_roc_5s,vibration_amp_mean_5s,vibration_amp_std_5s,vibration_amp_roc_5s
2026-03-01 08:00:06,Zone B,NODE_C1,1.4211,1.1,9.5602,288.3838,0.2338,Warning,1.7970879805952742,0.019589902763502105,0.011132144319297413,0.02812646320717671,0.59448,0.04688216078638029,0.14639999999999986,91.32115999999999,3.6425598448069394,-7.6422999999999774,0.00368,0.002016680440724336,-0.02260000000000001
2026-03-01 08:00:07,Zone A,NODE_A1,-0.0049,-0.0203,0.5354,107.9545,0.0087,Normal,0.020883007446246816,0.020324577317130728,0.010644338687770543,0.01775730752462926,0.6161800000000001,0.02817706514170735,0.0262,92.35463999999999,4.796640255741501,0.5327999999999946,0.00486,0.0026931394319641344,-0.0167
2026-03-01 08:00:07,Zone A,NODE_B1,0.0159,0.0119,0.8576,115.4085,0.0086,Normal,0.019860010070490902,0.021489725509050935,0.00995751585145898,0.012331397980603419,0.60508,0.031160744535392883,0.23650000000000004,93.76147999999999,5.785648874326874,13.0993,0.006379999999999999,0.0036410163416277187,0.0033
2026-03-01 08:00:07,Zone B,NODE_C1,1.274,1.0956,9.7297,282.3709,0.227,Warning,1.6803021633027793,0.018291087078462165,0.004754489127145322,-0.11678581729249493,0.58888,0.029201575299973394,0.16949999999999932,94.53896,6.351240769566195,-6.012900000000002,0.0063,0.0036256033980566734,-0.0068000000000000005
2026-03-01 08:00:08,Zone A,NODE_A1,0.005,-0.0455,0.6631,100.5763,0.0134,Normal,0.045773900860643285,0.016069226907771995,0.004239390667675075,0.02489089341439647,0.5854000000000001,0.032331872819247806,0.12770000000000004,98.90966,8.537597865207733,-7.3781999999999925,0.0067599999999999995,0.0033140609529699505,0.004700000000000001
2026-03-01 08:00:08,Zone A,NODE_B1,0.0242,0.0211,0.796,120.5615,0.0149,Normal,0.032106852851065924,0.021457393460289513,0.010043920169082685,0.012246842780575022,0.55962,0.0579355417684172,-0.06159999999999999,102.75362,5.291452262092087,5.152999999999992,0.008159999999999999,0.0020305171754999005,0.0063
2026-03-01 08:00:08,Zone B,NODE_C1,1.1897,1.0658,10.4699,265.8239,0.2225,Warning,1.5972838601826538,0.032191256423412924,0.023038853321131137,-0.08301830312012548,0.53124,0.04612670593051289,0.7402000000000015,101.14636,7.697296830901062,-16.547000000000025,0.00832,0.0020753312988532925,-0.004500000000000004
2026-03-01 08:00:09,Zone A,NODE_A1,0.0146,-0.0524,0.5898,82.7028,0.029,Normal,0.05439595573202111,0.039316390676314705,0.02343036022416732,0.008622054871377828,0.54796,0.07360253392377201,-0.07330000000000003,100.02946,8.363051460920207,-17.873500000000007,0.00736,0.0015757537878742663,0.015600000000000001
2026-03-01 08:00:09,Zone A,NODE_B1,0.0521,0.0286,0.6126,115.2702,0.0146,Normal,0.05943374462374048,0.040643460435086605,0.022328600601626097,0.027326891772674555,0.57818,0.10415309404909678,-0.1834,101.615,8.994969412677262,-5.291299999999993,0.0076999999999999985,0.0015811388300842205,-0.0002999999999999999
2026-03-01 08:00:09,Zone B,NODE_C1,1.3443,1.0581,12.1999,261.6781,0.2585,Warning,1.7107653550384987,0.04898324776971443,0.01608436499876379,0.11348149485584491,0.5785199999999999,0.1040665508220581,1.7299999999999986,101.16166,8.468747463054942,-4.145800000000008,0.00924,0.0026538651058409302,0.036000000000000004
2026-03-01 08:00:10,Zone A,NODE_A1,0.0191,-0.047,0.4763,82.8701,0.027,Normal,0.050732731052053566,0.05922277170746069,0.022621541483893042,-0.003663224679967547,0.57092,0.11462428625731984,-0.11349999999999999,99.68352,8.100247193882392,0.16729999999999734,0.0096,0.0027340446228984795,-0.0020000000000000018
2026-03-01 08:00:10,Zone A,NODE_B1,0.0439,0.0335,0.6497,116.2134,0.0081,Normal,0.055221915939235575,0.05679253245964768,0.021857100014064806,-0.004211828684504905,0.5690999999999999,0.11625525794560865,0.03710000000000002,99.39902,8.53205349414779,0.9431999999999903,0.00872,0.003528030612112102,-0.006500000000000001
2026-03-01 08:00:10,Zone B,NODE_C1,1.419,0.9865,12.1575,283.6545,0.3015,Warning,1.728219676430054,0.051646760123949545,0.025268314365505674,0.017454321391555228,0.54758,0.10457072726150471,-0.04239999999999888,97.5359,10.745048856799091,21.976400000000012,0.00826,0.004050061727924661,0.04299999999999998
2026-03-01 08:00:11,Zone A,NODE_A1,0.02,-0.0271,0.5808,112.5018,0.0149,Normal,0.033681003547994234,0.05532945011387813,0.02212521045368471,-0.01705172750405933,0.51284,0.05310153481774331,0.10449999999999998,94.1552,9.37748244119921,29.63170000000001,0.007619999999999999,0.004269309077590904,-0.0121
2026-03-01 08:00:11,Zone A,NODE_B1,-0.0091,0.0254,0.7555,122.2625,0.004,Normal,0.026980919183749095,0.05371278707798174,0.022523890214486666,-0.02824099675548648,0.49582,0.04844189302659431,0.1057999999999999,92.67960000000001,6.812469085067428,6.04910000000001,0.005939999999999999,0.0027645976199078427,-0.0040999999999999995
2026-03-01 08:00:11,Zone B,NODE_C1,1.2338,0.971,9.7372,301.0618,0.3109,Warning,1.570064788472119,0.0409820761408701,0.013264493732514183,-0.15815488795793486,0.48860000000000003,0.06098770367869252,-2.420300000000001,94.03855999999999,8.660741117421736,17.40730000000002,0.00476,0.0005176871642219031,0.00940000000000002
2026-03-01 08:00:12,Zone A,NODE_A1,0.0129,-0.0109,0.546,120.9507,0.0084,Normal,0.01688845759683222,0.03586544372778981,0.009756660943218733,-0.016792545951162013,0.47531999999999996,0.06926161996372887,-0.03479999999999994,98.67978000000001,11.006607667987428,8.448899999999995,0.0047799999999999995,0.0005167204273106643,-0.006500000000000001
2026-03-01 08:00:12,Zone A,NODE_B1,-0.0134,0.0222,0.7124,122.8556,0.003,Normal,0.025930676813380713,0.03480024921102383,0.010932672068771448,-0.0010502423703683816,0.47526,0.06917812515528307,-0.043099999999999916,104.34108,9.101721794363955,0.5930999999999926,0.0044399999999999995,0.0012621410380778042,-0.001
2026-03-01 08:00:12,Zone B,NODE_C1,1.2357,1.1028,8.0626,304.7476,0.3209,Warning,1.6562374014615175,0.031339190674184295,0.008834812383910677,0.08617261298939849,0.4906400000000001,0.09129374567844178,-1.6745999999999999,104.74892,8.34945374632376,3.685799999999972,0.0046,0.0014230249470758116,0.010000000000000009
2026-03-01 08:00:13,Zone A,NODE_A1,0.0199,-0.0079,0.3288,94.7216,0.011,Normal,0.02141074496602115,0.02690181580431103,0.0036101084524779218,0.004522287369188929,0.50578,0.09385726929758828,-0.21720000000000006,102.65686000000001,10.548943273759694,-26.229100000000003,0.00792,0.007828601407658975,0.0026
2026-03-01 08:00:13,Zone A,NODE_B1,0.0289,0.0269,0.6328,121.2953,0.0047,Normal,0.03948189458473339,0.02656190187296973,0.003799238228041255,0.013551217771352677,0.52598,0.07356321771102735,-0.0796,103.99252000000001,11.340469661658634,-1.560299999999998,0.012060000000000001,0.010757694920381413,0.0017000000000000001
2026-03-01 08:00:13,Zone B,NODE_C1,1.546,1.2301,8.968,304.2928,0.3152,Warning,1.9756674846744833,0.023553381237416536,0.004381813592126473,0.31943008321296573,0.5427,0.04716688456957918,0.9054000000000002,101.7467,10.450439584055774,-0.45479999999997744,0.01356,0.009987642364442174,-0.005700000000000038
2026-03-01 08:00:14,Zone A,NODE_A1,0.0414,0.0053,0.3088,81.1362,0.0172,Normal,0.04173787249010184,0.02290438239994388,0.004619424595815708,0.020327127524080692,0.53816,0.04711632413505967,-0.019999999999999962,95.17744,11.869044057884341,-13.585399999999993,0.01484,0.00846126468088548,0.006200000000000001
2026-03-01 08:00:14,Zone A,NODE_B1,0.0403,-0.0002,0.6567,121.5783,0.0074,Normal,0.040300496274859945,0.025505581741825656,0.0098068407254229,0.0008186016901265553,0.52356,0.022989954327923393,0.02389999999999992,96.58196000000001,11.916372335069077,0.28300000000000125,0.01574,0.007466793153690548,0.0027
2026-03-01 08:00:14,Zone B,NODE_C1,1.5667,1.1924,10.9417,303.8926,0.2598,Warning,1.968849067348739,0.033221843933244226,0.019044129202826676,-0.006818417325744175,0.5163399999999999,0.018363224117785043,1.973700000000001,102.47572,15.047898184530618,-0.4001999999999839,0.012280000000000001,0.008003561707140146,-0.055400000000000005
2026-03-01 08:00:15,Zone A,NODE_A1,0.0283,0.0166,0.4267,90.2067,0.0123,Normal,0.03280929746276198,0.041311666055367735,0.022541302306260447,-0.00892857502733986,0.52028,0.015652859163743957,0.1179,101.10198,14.271354521628277,9.070499999999996,0.00894,0.002934791304334961,-0.0049
2026-03-01 08:00:15,Zone A,NODE_B1,0.0251,-0.0075,0.7661,123.0624,0.0071,Normal,0.026196564660275593,0.05377493360216622,0.02289619280804711,-0.014103931614584352,0.5319999999999999,0.01829398808352099,0.10940000000000005,98.5797,15.425839801450026,1.484099999999998,0.01114,0.007161913152224068,-0.0002999999999999999
2026-03-01 08:00:15,Zone B,NODE_C1,1.1548,1.0872,11.0451,306.7403,0.1958,Warning,1.5860538704596385,0.06306738496517963,0.013343488751720506,-0.3827951968891006,0.5389,0.02301293114750944,0.10339999999999883,102.30008000000001,11.635558217679113,2.847699999999975,0.013440000000000002,0.00794594236072727,-0.06399999999999997
2026-03-01 08:00:16,Zone A,NODE_A1,-0.0036,0.0118,0.5252,93.0238,0.0024,Normal,0.01233693641063291,0.06126486639463308,0.016978153081525036,-0.020472361052129073,0.5505,0.0354202625625505,0.09849999999999998,104.78824,12.257223787342713,2.8170999999999964,0.01278,0.008376574478866649,-0.0099
2026-03-01 08:00:16,Zone A,NODE_B1,0.0168,0.0342,0.7268,123.7197,0.0067,Normal,0.038103543142337826,0.05409718481954542,0.022881176614193824,0.011906978482062232,0.57702,0.047452576326265275,-0.0393,100.14336,9.03004760635291,0.6573000000000064,0.013519999999999999,0.007576410759719939,-0.0004000000000000002
2026-03-01 08:00:16,Zone B,NODE_C1,1.0423,1.1892,10.2626,289.9121,0.2036,Warning,1.5813241065638632,0.044272539691011525,0.02731634650964075,-0.004729763895775285,0.59204,0.034548342941450046,-0.7824999999999989,94.43572,13.242257447542684,-16.82819999999998,0.01424,0.007188741197177714,0.007800000000000001
2026-03-01 08:00:17,Zone A,NODE_A1,0.0101,0.0084,0.632,92.5167,0.0034,Normal,0.013136590120727676,0.03107879624494998,0.02153765377092187,0.0007996537100947668,0.6040599999999999,0.03013491330666221,0.1068,93.26058,14.173264377235036,-0.5070999999999941,0.011260000000000001,0.005346307136706615,0.001
2026-03-01 08:00:17,Zone A,NODE_B1,0.0123,0.0305,0.5109,119.8531,0.0075,Normal,0.03288677545762126,0.01793462270572554,0.012471232316980298,-0.005216767684716565,0.62544,0.03244114671216255,-0.21589999999999998,92.14686,13.852883805294823,-3.8666000000000054,0.00822,0.0027580790416520144,0.0007999999999999995
2026-03-01 08:00:17,Zone B,NODE_C1,1.4537,1.3619,10.228,267.0327,0.2914,Warning,1.9919877760669116,0.018606582085494434,0.013543960974164776,0.41066366950304833,0.61392,0.04986072602760665,-0.034600000000001074,88.09812,8.448123614862622,-22.879400000000032,0.0077800000000000005,0.003114000642260707,0.08779999999999999
2026-03-01 08:00:18,Zone A,NODE_A1,0.0361,0.01,0.6404,95.7382,0.0071,Normal,0.03745944473694184,0.022305665078885116,0.01805724596209947,0.024322854616214168,0.5789000000000001,0.07673516143203224,0.008399999999999963,87.4407,7.699336785723786,3.221500000000006,0.006799999999999999,0.0037033768374282543,0.0037000000000000006
2026-03-01 08:00:18,Zone A,NODE_B1,0.0184,-0.009,0.4595,114.9572,0.0099,Normal,0.020483163818121458,0.02190127829881702,0.018267526135117743,-0.012403611639499802,0.56594,0.07900691741866687,-0.0514,92.47439999999999,6.899756273956306,-4.8958999999999975,0.004540000000000001,0.002654806960967239,0.002400000000000001
2026-03-01 08:00:18,Zone B,NODE_C1,1.6681,1.3433,9.1858,292.47,0.3051,Warning,2.141731192283476,0.020945565226340584,0.0189456887361318,0.14974341621656428,0.5504,0.07350993130183191,-1.0421999999999993,96.29692,4.763694906477475,25.43730000000005,0.00386,0.0016727223320085465,0.01369999999999999
2026-03-01 08:00:19,Zone A,NODE_A1,0.021,0.0107,0.5737,88.7767,0.0035,Normal,0.023568835355188854,0.02498252900635361,0.015473333692465148,-0.013890609381752989,0.53108,0.03807718476988608,-0.06669999999999998,96.81034,4.468136551516688,-6.961500000000001,0.005200000000000001,0.003906404996924935,-0.0036000000000000003
2026-03-01 08:00:19,Zone A,NODE_B1,0.0385,-0.01,0.5732,113.4684,0.0156,Normal,0.039777506206397605,0.02291684097552691,0.014175877384769338,0.019294342388276146,0.54652,0.05503282656742285,0.11370000000000002,98.10474,3.5326893442531064,-1.4887999999999977,0.00692,0.005402962150524477,0.0056999999999999985
2026-03-01 08:00:19,Zone B,NODE_C1,1.4925,1.2657,8.6346,332.4931,0.2026,Warning,1.9569243061498316,0.01901878151369644,0.0077776884205944755,-0.18480688613364427,0.55788,0.03873876611354627,-0.5511999999999997,99.28756000000001,2.409774880149487,40.0231,0.00944,0.006124377519389223,-0.10249999999999998
2026-03-01 08:00:20,Zone A,NODE_A1,-0.0028,0.0111,0.6011,86.5504,0.002,Normal,0.011447707194019247,0.02321558585886427,0.009541656907326312,-0.012121128161169607,0.5539,0.043200173610762733,0.02739999999999998,98.07814,2.466938645973882,-2.226300000000009,0.013059999999999999,0.005334604015294865,-0.0015
2026-03-01 08:00:20,Zone A,NODE_B1,0.0453,-0.0041,0.6519,109.3491,0.0208,Normal,0.045485162415891185,0.025961422504696,0.005246968354757926,0.005707656209493581,0.5912200000000001,0.08727695572142768,0.07869999999999999,96.67186,2.1269960843874207,-4.1192999999999955,0.015340000000000001,0.002916847613434766,0.0052
2026-03-01 08:00:20,Zone B,NODE_C1,1.3514,1.2716,10.0255,329.4814,0.1846,Warning,1.8555992347487105,0.028447171538692452,0.0053782468621530344,-0.10132507140112113,0.63702,0.12715394999763105,1.3908999999999985,96.60625999999999,2.1686734615887704,-3.011700000000019,0.016739999999999998,0.002284294201717476,-0.018000000000000016
2026-03-01 08:00:21,Zone A,NODE_A1,-0.0072,0.0143,0.6337,98.1912,0.0083,Normal,0.016010309178776033,0.03728813481008182,0.019257044243119352,0.004562601984756786,0.63522,0.12754829281491797,0.03260000000000007,96.67146,2.239114446159334,11.640799999999999,0.02006,0.005853887597144318,0.0063
2026-03-01 08:00:21,Zone A,NODE_B1,0.0277,-0.0118,0.7667,100.4871,0.025,Normal,0.030108636634693372,0.047166606571033144,0.023895586009066952,-0.015376525781197813,0.61842,0.14910870866585912,0.11480000000000001,95.96079999999999,1.6423159562031238,-8.862000000000009,0.024339999999999997,0.008959799104890693,0.004200000000000002
2026-03-01 08:00:21,Zone B,NODE_C1,1.334,1.3168,10.3685,296.5996,0.2626,Warning,1.8744381131421757,0.04704287691170361,0.02397888998343917,0.018838878393465208,0.59916,0.1713099179849201,0.34299999999999997,95.79643999999999,1.730330626787658,-32.8818,0.027959999999999995,0.01000939558614805,0.07800000000000001
2026-03-01 08:00:22,Zone A,NODE_A1,-0.0086,0.0169,0.5765,99.5509,0.011,Normal,0.018962331080328704,0.04610412501518156,0.025252615126569324,0.002952021901552672,0.56068,0.15621885929682125,-0.05720000000000003,97.32316,2.99168188114971,1.3597000000000037,0.03014,0.0078069200072756,0.0026999999999999993
2026-03-01 08:00:22,Zone A,NODE_B1,0.0108,-0.0019,0.8651,96.0053,0.0288,Normal,0.010965856099730656,0.0403762992786081,0.03130767590712124,-0.019142780534962718,0.5422399999999999,0.12214629752882414,0.09839999999999993,98.48140000000001,3.1687522639044428,-4.481799999999993,0.029199999999999997,0.009616912186351712,0.003799999999999998
2026-03-01 08:00:22,Zone B,NODE_C1,1.3632,1.2079,9.7857,262.2149,0.2592,Warning,1.8213557175906083,0.02940695745078682,0.0275204209062928,-0.05308239555156735,0.5685800000000001,0.15101191012632095,-0.5827999999999989,98.69264000000001,3.2222792442616672,-34.38470000000001,0.025280000000000004,0.01263000395882757,-0.003400000000000014
2026-03-01 08:00:23,Zone A,NODE_A1,-0.0192,0.0096,0.5594,99.6256,0.0067,Normal,0.02146625258399798,0.015378159192084174,0.01188971298344279,0.0025039215036692757,0.6164799999999999,0.13861634824218985,-0.017100000000000004,100.51764,3.7464776494728502,0.0747000000000071,0.0201,0.011803177538273335,-0.004299999999999999
2026-03-01 08:00:23,Zone A,NODE_B1,0.0064,0.021,0.7953,101.3308,0.0222,Normal,0.02195358740616212,0.013493808145649322,0.008476669579528974,0.010987731306431466,0.66242,0.07991086909801479,-0.06979999999999997,102.85862,2.7667129137298803,5.325499999999991,0.01538,0.006824001758499204,-0.006599999999999998
2026-03-01 08:00:23,Zone B,NODE_C1,1.385,0.9878,10.3483,265.3538,0.2093,Warning,1.701168374970567,0.017856678944395216,0.01451899691252782,-0.12018734262004127,0.68416,0.04276731228403373,0.5625999999999998,103.89850000000001,3.2658500998973783,3.1388999999999783,0.013479999999999997,0.0028278967449325756,-0.04989999999999997
2026-03-01 08:00:24,Zone A,NODE_A1,-0.0118,0.004,0.5563,110.6302,0.0058,Normal,0.012459534501738017,0.026273416097091072,0.017162881699656272,-0.009006718082259963,0.67852,0.04010283032405644,-0.0030999999999999917,105.48437999999999,3.5272379303074803,11.004599999999996,0.01456,0.0038682037174895844,-0.0009000000000000006
2026-03-01 08:00:24,Zone A,NODE_B1,0.0093,0.0278,0.6458,109.6799,0.012,Normal,0.02931433096626972,0.03126044445624879,0.016904238092775185,0.007360743560107599,0.6532,0.029304692457011974,-0.14949999999999997,107.07820000000001,1.5314030315367357,8.349100000000007,0.016720000000000002,0.004111812252523235,-0.0102
2026-03-01 08:00:24,Zone B,NODE_C1,1.3875,1.0757,10.3389,310.4771,0.2393,Warning,1.755644252119432,0.03718313365501953,0.008402720660071576,0.054475877148864926,0.6308400000000001,0.04161637898712533,-0.009399999999999409,107.04424000000002,1.5906263429856495,45.12330000000003,0.01826,0.002810338057956761,0.03
2026-03-01 08:00:25,Zone A,NODE_A1,0.0382,-0.0038,0.4722,105.7702,0.009,Normal,0.03838853995660684,0.039400633479191476,0.004977208233339333,0.025929005454868825,0.64944,0.06331321347080764,-0.08410000000000001,106.73353999999999,1.8639166244765075,-4.859999999999999,0.01792,0.0035024277294471305,0.0031999999999999997
2026-03-01 08:00:25,Zone A,NODE_B1,0.0262,-0.0013,0.5323,113.7985,0.0177,Normal,0.026232232081925475,0.03821525646916064,0.005659745245622461,-0.0030820988843442455,0.6741999999999999,0.0820044815848504,-0.11350000000000005,106.4538,1.8930524147524004,4.118600000000001,0.018120000000000004,0.0035223571653085067,0.0057
2026-03-01 08:00:25,Zone B,NODE_C1,1.389,1.3425,8.5252,340.0219,0.316,Warning,1.9317420247020562,0.039770577058047714,0.008867158540781947,0.17609777258262427,0.6579,0.08774200818308217,-1.8137000000000008,104.54774,3.0199951213536496,29.54480000000001,0.02012,0.006189264899808389,0.07669999999999999
2026-03-01 08:00:26,Zone A,NODE_A1,0.0586,-0.0377,0.4918,90.1549,0.0091,Normal,0.06967962399439308,0.04638918042809489,0.017612067567780713,0.031291084037786236,0.65812,0.08760694607164467,0.019600000000000006,101.14246,6.323906047135725,-15.615300000000005,0.0201,0.006184254199173911,0.00010000000000000113
2026-03-01 08:00:26,Zone A,NODE_B1,0.0484,-0.0276,0.4992,114.3672,0.0277,Normal,0.055716424867358456,0.04542372947531884,0.018534993949049814,0.029484192785432982,0.6983400000000001,0.08338481876217081,-0.03310000000000002,98.23092,7.46761988835799,0.5686999999999927,0.01836,0.00762679487071733,0.009999999999999998
2026-03-01 08:00:26,Zone B,NODE_C1,1.3603,1.2955,7.72,321.3067,0.3549,Warning,1.8784931035273993,0.04785295946472232,0.017697396364566,-0.05324892117465696,0.6996,0.08413284138789129,-0.8052000000000001,96.38004,6.484615135302928,-18.71520000000004,0.0175,0.008678997637976416,0.03889999999999999
2026-03-01 08:00:27,Zone A,NODE_A1,0.0056,-0.0543,0.6601,93.9664,0.0062,Normal,0.05458800234483764,0.04714905204033846,0.01846939670432741,-0.015091621649555437,0.65506,0.09708549325208196,0.1683,94.76454,4.16002181520721,3.8114999999999952,0.014800000000000002,0.01014889156509223,-0.0029000000000000007
2026-03-01 08:00:27,Zone A,NODE_B1,0.0587,0.0041,0.5343,112.8744,0.0255,Normal,0.0588430114796991,0.04872019716951993,0.019589933249091925,0.003126586612340644,0.63752,0.11539862217548373,0.03510000000000002,94.61772,3.9558007895999894,-1.4928000000000026,0.010280000000000001,0.006426663208851096,-0.0022000000000000006
